Date,Open,High,Low,Close,Adj Close,Volume
2006-08-28,9.490000,9.615000,9.463750,9.581250,7.964379,555200
2006-08-29,9.573750,9.628750,9.483750,9.626250,8.001784,473600
2006-08-30,9.662500,9.662500,9.477500,9.625000,8.000748,235200
2006-08-31,9.593750,9.637500,9.587500,9.617500,7.994512,222400
2006-09-01,9.656250,9.725000,9.627500,9.715000,8.075563,452800
2006-09-05,9.708750,9.765000,9.677500,9.732500,8.090109,492000
2006-09-06,9.678750,9.678750,9.537500,9.562500,7.948796,451200
2006-09-07,9.476250,9.561250,9.430000,9.466250,7.868789,508800
2006-09-08,9.491250,9.551250,9.460000,9.533750,7.924895,451200
2006-09-11,9.476250,9.588750,9.410000,9.531250,7.922820,262400
2006-09-12,9.556250,9.733750,9.556250,9.717500,8.077640,537600
2006-09-13,9.742500,9.827500,9.705000,9.812500,8.156607,318400
2006-09-14,9.780000,9.788750,9.728750,9.765000,8.117124,401600
2006-09-15,9.893750,9.925000,9.811250,9.848750,8.186740,499200
2006-09-18,9.830000,9.898750,9.803750,9.847500,8.185700,272000
2006-09-19,9.820000,9.851250,9.697500,9.783750,8.132711,802400
2006-09-20,9.905000,9.935000,9.850000,9.902500,8.231422,620800
2006-09-21,9.950000,9.950000,9.757500,9.795000,8.142059,412800
2006-09-22,9.793750,9.793750,9.680000,9.741250,8.097381,280000
2006-09-25,9.827500,9.958750,9.705000,9.922500,8.248040,654400
2006-09-26,9.930000,10.060000,9.908750,10.052500,8.356104,611200
2006-09-27,10.081250,10.112500,10.022500,10.077500,8.376887,697600
2006-09-28,10.131250,10.182500,10.031250,10.110000,8.403902,712000
2006-09-29,10.106250,10.121250,10.057500,10.068750,8.369617,377600
2006-10-02,10.058750,10.091250,9.968750,9.985000,8.299992,360000
2006-10-03,9.981250,10.088750,9.922500,10.021250,8.330126,382400
2006-10-04,10.025000,10.270000,9.980000,10.256250,8.525470,836800
2006-10-05,10.287500,10.332500,10.243750,10.305000,8.565999,552000
2006-10-06,10.213750,10.280000,10.191250,10.275000,8.541056,1311200
2006-10-09,10.243750,10.308750,10.215000,10.285000,8.549367,327200
2006-10-10,10.282500,10.332500,10.248750,10.316250,8.575347,330400
2006-10-11,10.245000,10.325000,10.171250,10.275000,8.541056,449600
2006-10-12,10.345000,10.472500,10.318750,10.458750,8.693801,1201600
2006-10-13,10.437500,10.516250,10.418750,10.507500,8.734322,475200
2006-10-16,10.478750,10.562500,10.477500,10.540000,8.761338,491200
2006-10-17,10.462500,10.506250,10.356250,10.455000,8.690681,1292800
2006-10-18,10.597500,10.598750,10.411250,10.485000,8.715619,1198400
2006-10-19,10.455000,10.526250,10.433750,10.503750,8.731207,637600
2006-10-20,10.512500,10.587500,10.441250,10.518750,8.743673,420000
2006-10-23,10.462500,10.656250,10.447500,10.616250,8.824718,1020800
2006-10-24,10.625000,10.663750,10.578750,10.663750,8.864207,426400
2006-10-25,10.663750,10.748750,10.631250,10.723750,8.914078,727200
2006-10-26,10.802500,10.840000,10.685000,10.816250,8.990970,1075200
2006-10-27,10.721250,10.798750,10.627500,10.673750,8.872514,857600
2006-10-30,10.618750,10.706250,10.592500,10.660000,8.861085,740800
2006-10-31,10.700000,10.705000,10.565000,10.625000,8.831994,1000000
2006-11-01,10.713750,10.721250,10.472500,10.498750,8.727049,1011200
2006-11-02,10.443750,10.510000,10.413750,10.490000,8.719773,893600
2006-11-03,10.562500,10.562500,10.400000,10.425000,8.665744,1048800
2006-11-06,10.525000,10.711250,10.502500,10.678750,8.876674,832000
2006-11-07,10.681250,10.831250,10.671250,10.735000,8.923429,916800
2006-11-08,10.643750,10.825000,10.606250,10.805000,8.981616,822400
2006-11-09,10.818750,10.828750,10.647500,10.681250,8.878753,863200
2006-11-10,10.696250,10.707500,10.621250,10.700000,8.894337,448000
2006-11-13,10.668750,10.810000,10.663750,10.743750,8.930703,656000
2006-11-14,10.818750,10.921250,10.675000,10.896250,9.057470,1332800
2006-11-15,10.893750,11.030000,10.893750,10.973750,9.121890,1444800
2006-11-16,11.013750,11.071250,10.985000,11.021250,9.161378,1334400
2006-11-17,10.918750,11.022500,10.918750,11.018750,9.159296,460000
2006-11-20,10.988750,11.062500,10.972500,11.012500,9.154104,738400
2006-11-21,11.025000,11.050000,11.006250,11.046250,9.182158,336800
2006-11-22,11.072500,11.123750,11.035000,11.093750,9.221639,325600
2006-11-24,10.987500,11.076250,10.987500,11.006250,9.148906,67200
2006-11-27,10.967500,10.982500,10.676250,10.712500,8.904729,2216800
2006-11-28,10.692500,10.787500,10.641250,10.778750,8.959802,1331200
2006-11-29,10.875000,11.000000,10.855000,10.972500,9.120853,430400
2006-11-30,11.007500,11.062500,10.883750,10.981250,9.128128,1800800
2006-12-01,10.987500,11.018750,10.756250,10.931250,9.086566,1316800
2006-12-04,10.991250,11.130000,10.981250,11.106250,9.232033,284800
2006-12-05,11.143750,11.211250,11.106250,11.196250,9.306844,805600
2006-12-06,11.175000,11.210000,11.143750,11.163750,9.279825,430400
2006-12-07,11.242500,11.258750,11.085000,11.085000,9.214371,528000
2006-12-08,11.112500,11.185000,11.026250,11.107500,9.233068,863200
2006-12-11,11.137500,11.200000,11.112500,11.165000,9.280866,423200
2006-12-12,11.162500,11.175000,11.048750,11.145000,9.264243,460800
2006-12-13,11.237500,11.237500,11.141250,11.200000,9.309962,530400
2006-12-14,11.206250,11.400000,11.206250,11.350000,9.434649,1038400
2006-12-15,11.425000,11.462500,11.375000,11.397500,9.474134,754400
2006-12-18,11.412500,11.458750,11.290000,11.325000,9.413864,906400
2006-12-19,11.218750,11.416250,11.187500,11.386250,9.464781,1232000
2006-12-20,11.076250,11.141250,10.862500,10.870000,9.428673,996800
2006-12-21,10.882500,10.906250,10.752500,10.805000,9.372294,674400
2006-12-22,10.776250,10.776250,10.651250,10.651250,9.238929,703200
2006-12-26,10.675000,10.792500,10.667500,10.792500,9.361453,435200
2006-12-27,10.858750,10.950000,10.825000,10.943750,9.492648,866400
2006-12-28,10.918750,10.943750,10.852500,10.900000,9.454696,480800
2006-12-29,10.881250,10.918750,10.776250,10.787500,9.357113,518400
2007-01-03,10.881250,10.936250,10.608750,10.717500,9.296399,1908000
2007-01-04,10.671250,10.830000,10.611250,10.772500,9.344103,392000
2007-01-05,10.690000,10.706250,10.581250,10.602500,9.196646,1888000
2007-01-08,10.637500,10.731250,10.551250,10.691250,9.273624,905600
2007-01-09,10.706250,10.725000,10.570000,10.663750,9.249776,988800
2007-01-10,10.581250,10.725000,10.562500,10.712500,9.292058,1492800
2007-01-11,10.737500,10.897500,10.725000,10.841250,9.403735,1954400
2007-01-12,10.821250,10.968750,10.818750,10.968750,9.514330,1044800
2007-01-16,10.950000,10.987500,10.907500,10.952500,9.500234,1117600
2007-01-17,10.930000,11.012500,10.913750,10.947500,9.495898,852800
2007-01-18,10.956250,10.972500,10.835000,10.856250,9.416751,1443200
2007-01-19,10.831250,10.937500,10.831250,10.921250,9.473131,1741600
2007-01-22,10.930000,10.930000,10.771250,10.803750,9.371211,1414400
2007-01-23,10.800000,10.926250,10.775000,10.880000,9.437349,1132800
2007-01-24,10.913750,11.053750,10.910000,11.050000,9.584809,1165600
2007-01-25,11.042500,11.056250,10.787500,10.827500,9.391810,1694400
2007-01-26,10.850000,10.850000,10.713750,10.800000,9.367953,1788000
2007-01-29,10.775000,10.862500,10.731250,10.767500,9.339764,1555200
2007-01-30,10.798750,10.887500,10.775000,10.881250,9.438433,1202400
2007-01-31,10.843750,11.071250,10.825000,11.016250,9.555532,2056800
2007-02-01,11.091250,11.167500,11.047500,11.145000,9.667211,1148800
2007-02-02,11.181250,11.200000,11.127500,11.182500,9.699738,689600
2007-02-05,11.175000,11.196250,11.105000,11.167500,9.686724,533600
2007-02-06,11.187500,11.213750,11.106250,11.167500,9.686724,869600
2007-02-07,11.217500,11.263750,11.161250,11.206250,9.720343,668800
2007-02-08,11.177500,11.220000,11.103750,11.183750,9.700822,708800
2007-02-09,11.202500,11.250000,10.951250,11.051250,9.585889,1094400
2007-02-12,11.046250,11.078750,10.917500,10.958750,9.505655,831200
2007-02-13,11.021250,11.127500,11.021250,11.127500,9.652031,1142400
2007-02-14,11.187500,11.318750,11.162500,11.296250,9.798406,1256000
2007-02-15,11.285000,11.330000,11.256250,11.293750,9.796236,153600
2007-02-16,11.262500,11.305000,11.235000,11.291250,9.794065,461600
2007-02-20,11.278750,11.367500,11.192500,11.345000,9.840690,868000
2007-02-21,11.306250,11.342500,11.223750,11.323750,9.822259,835200
2007-02-22,11.356250,11.390000,11.217500,11.303750,9.804913,465600
2007-02-23,11.278750,11.278750,11.181250,11.242500,9.751778,887200
2007-02-26,11.317500,11.317500,11.131250,11.213750,9.726843,967200
2007-02-27,10.995000,10.995000,10.178750,10.313750,8.946179,5462400
2007-02-28,10.462500,10.678750,10.356250,10.512500,9.118577,3785600
2007-03-01,10.171250,10.581250,10.125000,10.485000,9.094722,4370400
2007-03-02,10.391250,10.471250,10.187500,10.187500,8.836672,3600800
2007-03-05,10.062500,10.301250,9.986250,9.986250,8.662108,1212000
2007-03-06,10.256250,10.385000,10.140000,10.331250,8.961360,3518400
2007-03-07,10.348750,10.436250,10.278750,10.291250,8.926664,2443200
2007-03-08,10.462500,10.533750,10.377500,10.412500,9.031839,1671200
2007-03-09,10.562500,10.567500,10.375000,10.456250,9.069787,268800
2007-03-12,10.423750,10.551250,10.391250,10.512500,9.118577,1051200
2007-03-13,10.381250,10.471250,10.083750,10.083750,8.746680,3624800
2007-03-14,10.122500,10.236250,9.880000,10.236250,8.878959,5464800
2007-03-15,10.223750,10.340000,10.193750,10.283750,8.920156,1600000
2007-03-16,10.313750,10.362500,10.158750,10.196250,8.844264,1273600
2007-03-19,10.317500,10.451250,10.300000,10.446250,9.061113,1333600
2007-03-20,10.432500,10.567500,10.425000,10.567500,9.166285,1264000
2007-03-21,10.612500,10.950000,10.542500,10.916250,9.468793,3948800
2007-03-22,10.912500,10.968750,10.841250,10.911250,9.464453,4124800
2007-03-23,10.896250,10.987500,10.892500,10.913750,9.466623,1262400
2007-03-26,10.937500,10.956250,10.711250,10.936250,9.486139,2504000
2007-03-27,10.815000,10.838750,10.731250,10.796250,9.391541,1908800
2007-03-28,10.722500,10.740000,10.570000,10.637500,9.253444,3082400
2007-03-29,10.750000,10.750000,10.550000,10.687500,9.296938,587200
2007-03-30,10.688750,10.795000,10.493750,10.681250,9.291505,856000
2007-04-02,10.688750,10.732500,10.587500,10.706250,9.313247,1890400
2007-04-03,10.802500,10.953750,10.800000,10.917500,9.497012,2457600
2007-04-04,10.918750,10.955000,10.876250,10.931250,9.508973,717600
2007-04-05,10.921250,11.027500,10.902500,11.001250,9.569869,1377600
2007-04-09,11.075000,11.080000,10.991250,11.032500,9.597053,2196000
2007-04-10,11.008750,11.077500,11.008750,11.043750,9.606837,996800
2007-04-11,11.062500,11.062500,10.882500,10.920000,9.499189,1591200
2007-04-12,10.887500,11.065000,10.848750,11.062500,9.623147,1648000
2007-04-13,11.067500,11.142500,10.993750,11.142500,9.692739,1099200
2007-04-16,11.232500,11.367500,11.226250,11.352500,9.875413,1532000
2007-04-17,11.400000,11.453750,11.352500,11.406250,9.922172,980000
2007-04-18,11.338750,11.491250,11.325000,11.413750,9.928696,1753600
2007-04-19,11.302500,11.451250,11.302500,11.421250,9.935221,2142400
2007-04-20,11.580000,11.618750,11.492500,11.615000,10.103760,1588800
2007-04-23,11.600000,11.642500,11.533750,11.557500,10.053743,884800
2007-04-24,11.550000,11.592500,11.435000,11.562500,10.058094,2228000
2007-04-25,11.650000,11.791250,11.571250,11.762500,10.232071,1834400
2007-04-26,11.770000,11.811250,11.710000,11.800000,10.264690,1812800
2007-04-27,11.696250,11.795000,11.656250,11.760000,10.229896,1631200
2007-04-30,11.750000,11.786250,11.556250,11.596250,10.087451,1434400
2007-05-01,11.612500,11.628750,11.465000,11.625000,10.112460,2807200
2007-05-02,11.661250,11.821250,11.625000,11.766250,10.235333,2428000
2007-05-03,11.787500,11.888750,11.787500,11.872500,10.327757,2495200
2007-05-04,11.925000,12.002500,11.862500,11.956250,10.400612,2096800
2007-05-07,11.981250,12.006250,11.957500,11.963750,10.407134,919200
2007-05-08,11.888750,11.973750,11.841250,11.950000,10.395175,2545600
2007-05-09,11.913750,12.056250,11.896250,12.028750,10.463680,2084000
2007-05-10,11.937500,11.975000,11.705000,11.756250,10.226627,3011200
2007-05-11,11.773750,11.940000,11.767500,11.940000,10.386477,2061600
2007-05-14,11.967500,11.998750,11.802500,11.896250,10.348415,1186400
2007-05-15,11.931250,12.073750,11.831250,11.863750,10.320147,2694400
2007-05-16,11.927500,12.062500,11.868750,12.053750,10.485423,1762400
2007-05-17,12.006250,12.106250,11.978750,12.023750,10.459330,2107200
2007-05-18,12.118750,12.205000,12.085000,12.205000,10.616998,2461600
2007-05-21,12.206250,12.305000,12.187500,12.187500,10.601774,3294400
2007-05-22,12.212500,12.292500,12.173750,12.208750,10.620255,2175200
2007-05-23,12.265000,12.342500,12.172500,12.195000,10.608296,3068800
2007-05-24,12.172500,12.296250,11.900000,11.937500,10.384300,5180800
2007-05-25,12.011250,12.091250,11.970000,12.031250,10.465851,1632800
2007-05-29,12.088750,12.162500,12.011250,12.123750,10.546315,1918400
2007-05-30,11.990000,12.323750,11.982500,12.323750,10.720293,2452800
2007-05-31,12.362500,12.387500,12.272500,12.311250,10.709417,2616000
2007-06-01,12.406250,12.470000,12.330000,12.407500,10.793146,2004000
2007-06-04,12.331250,12.461250,12.322500,12.408750,10.794236,1296000
2007-06-05,12.342500,12.385000,12.218750,12.310000,10.708334,2750400
2007-06-06,12.215000,12.223750,12.035000,12.036250,10.470202,4656800
2007-06-07,12.001250,12.070000,11.606250,11.628750,10.115724,8305600
2007-06-08,11.670000,11.918750,11.603750,11.887500,10.340805,5915200
2007-06-11,11.881250,12.035000,11.843750,11.956250,10.400612,4055200
2007-06-12,11.831250,11.965000,11.662500,11.662500,10.145082,4073600
2007-06-13,11.805000,12.038750,11.752500,12.025000,10.460415,4263200
2007-06-14,12.042500,12.206250,12.038750,12.156250,10.574589,4671200
2007-06-15,12.356250,12.400000,12.290000,12.292500,10.693112,3440000
2007-06-18,12.350000,12.355000,12.241250,12.262500,10.667014,2423200
2007-06-19,12.238750,12.350000,12.196250,12.316250,10.713769,3236000
2007-06-20,12.373750,12.375000,11.963750,11.977500,10.419096,4586400
2007-06-21,11.971250,12.138750,11.837500,12.121250,10.544145,6183200
2007-06-22,12.031250,12.082500,11.787500,11.897500,10.349504,5774400
2007-06-25,11.868750,11.993750,11.655000,11.777500,10.245121,6025600
2007-06-26,11.791250,11.835000,11.525000,11.531250,10.060054,5847200
2007-06-27,11.467500,11.852500,11.462500,11.852500,10.340317,5776800
2007-06-28,11.821250,11.978750,11.801250,11.826250,10.317420,7613600
2007-06-29,11.862500,12.008750,11.622500,11.812500,10.305424,7896000
2007-07-02,11.890000,12.046250,11.875000,12.046250,10.509350,4047200
2007-07-03,12.082500,12.130000,12.058750,12.107500,10.562785,2388000
2007-07-05,12.112500,12.137500,11.997500,12.078750,10.537705,4105600
2007-07-06,12.108750,12.240000,12.041250,12.206250,10.648936,3337600
2007-07-09,12.235000,12.262500,12.152500,12.210000,10.652208,2927200
2007-07-10,12.087500,12.142500,11.838750,11.838750,10.328323,6586400
2007-07-11,11.850000,12.040000,11.812500,12.040000,10.503901,4897600
2007-07-12,12.131250,12.471250,12.123750,12.445000,10.857229,5728800
2007-07-13,12.437500,12.583750,12.412500,12.520000,10.922659,5136800
2007-07-16,12.505000,12.595000,12.446250,12.498750,10.904120,5301600
2007-07-17,12.501250,12.588750,12.466250,12.475000,10.883400,3622400
2007-07-18,12.386250,12.465000,12.231250,12.440000,10.852867,5562400
2007-07-19,12.550000,12.582500,12.468750,12.516250,10.919388,3532000
2007-07-20,12.486250,12.493750,12.146250,12.248750,10.686019,6778400
2007-07-23,12.375000,12.442500,12.305000,12.340000,10.765625,3060800
2007-07-24,12.183750,12.241250,11.822500,11.928750,10.406843,7395200
2007-07-25,12.013750,12.062500,11.731250,11.962500,10.436290,8898400
2007-07-26,11.715000,11.793750,11.125000,11.393750,9.940101,18972800
2007-07-27,11.376250,11.500000,10.980000,10.980000,9.579133,20102400
2007-07-30,11.040000,11.330000,10.956250,11.275000,9.836498,11138400
2007-07-31,11.412500,11.485000,10.911250,10.981250,9.580230,11107200
2007-08-01,10.947500,11.185000,10.741250,11.128750,9.708907,18282400
2007-08-02,11.162500,11.303750,11.068750,11.283750,9.844131,10287200
2007-08-03,11.243750,11.251250,10.622500,10.650000,9.291239,14533600
2007-08-06,10.753750,11.145000,10.543750,11.068750,9.656562,15146400
2007-08-07,11.005000,11.455000,10.958750,11.275000,9.836498,12500800
2007-08-08,11.405000,11.696250,11.298750,11.593750,10.114585,12766400
2007-08-09,11.193750,11.457500,10.898750,10.930000,9.535517,13489600
2007-08-10,10.977500,11.063750,10.576250,10.775000,9.400289,23027200
2007-08-13,10.921250,11.125000,10.870000,10.882500,9.494075,9212800
2007-08-14,10.956250,10.960000,10.502500,10.521250,9.178917,15331200
2007-08-15,10.468750,10.745000,10.197500,10.260000,8.950999,22025600
2007-08-16,10.072500,10.481250,9.710000,10.368750,9.045871,36191200
2007-08-17,10.782500,11.000000,10.441250,10.796250,9.418829,23945600
2007-08-20,10.830000,10.881250,10.562500,10.768750,9.394841,16010400
2007-08-21,10.750000,10.932500,10.687500,10.810000,9.430826,12748800
2007-08-22,10.971250,11.072500,10.852500,11.043750,9.634755,14112800
2007-08-23,11.167500,11.200000,10.887500,11.022500,9.616215,12544000
2007-08-24,11.031250,11.281250,10.988750,11.275000,9.836498,8327200
2007-08-27,11.203750,11.231250,11.062500,11.081250,9.667471,7626400
2007-08-28,10.987500,10.987500,10.563750,10.622500,9.267250,11436000
2007-08-29,10.712500,11.031250,10.626250,11.002500,9.598767,7943200
2007-08-30,10.826250,11.097500,10.755000,10.943750,9.547510,10153600
2007-08-31,11.196250,11.293750,11.033750,11.102500,9.686008,11449600
2007-09-04,11.162500,11.518750,11.126250,11.390000,9.936825,7453600
2007-09-05,11.225000,11.271250,11.066250,11.137500,9.716542,8642400
2007-09-06,11.221250,11.297500,11.082500,11.248750,9.813601,6312800
2007-09-07,11.128750,11.128750,10.798750,10.911250,9.519160,12784000
2007-09-10,10.972500,11.006250,10.653750,10.838750,9.455910,9396000
2007-09-11,10.950000,11.141250,10.921250,11.137500,9.716542,9288800
2007-09-12,11.078750,11.251250,11.038750,11.187500,9.760167,6729600
2007-09-13,11.262500,11.400000,11.218750,11.307500,9.864854,7049600
2007-09-14,11.175000,11.348750,11.146250,11.325000,9.880118,4652000
2007-09-17,11.215000,11.281250,11.132500,11.180000,9.753618,4029600
2007-09-18,11.300000,12.500000,11.242500,11.838750,10.328323,13188800
2007-09-19,12.011250,12.148750,11.897500,11.996250,10.465732,8000000
2007-09-20,11.966250,12.003750,11.795000,11.837500,10.327236,6812000
2007-09-21,11.993750,12.025000,11.875000,11.875000,10.359952,4358400
2007-09-24,11.950000,12.017500,11.781250,11.850000,10.338139,6256800
2007-09-25,11.747500,11.801250,11.623750,11.781250,10.304686,6594400
2007-09-26,11.883750,11.967500,11.797500,11.868750,10.381215,5700800
2007-09-27,11.997500,12.012500,11.901250,12.012500,10.506950,4864000
2007-09-28,11.993750,12.025000,11.848750,11.935000,10.439167,5070400
2007-10-01,11.945000,12.267500,11.943750,12.230000,10.697191,6518400
2007-10-02,12.225000,12.253750,12.130000,12.197500,10.668767,5648800
2007-10-03,12.125000,12.213750,12.062500,12.111250,10.593324,5905600
2007-10-04,12.158750,12.190000,12.088750,12.150000,10.627218,2854400
2007-10-05,12.301250,12.470000,12.246250,12.442500,10.883062,7599200
2007-10-08,12.341250,12.376250,12.266250,12.313750,10.770446,4015200
2007-10-09,12.405000,12.520000,12.305000,12.513750,10.945376,5255200
2007-10-10,12.431250,12.516250,12.360000,12.461250,10.899459,4861600
2007-10-11,12.596250,12.685000,12.210000,12.368750,10.818550,9203200
2007-10-12,12.372500,12.487500,12.338750,12.486250,10.921325,3792000
2007-10-15,12.487500,12.493750,12.122500,12.292500,10.751860,7480800
2007-10-16,12.181250,12.202500,12.045000,12.146250,10.623938,8916800
2007-10-17,12.337500,12.337500,11.882500,12.168750,10.643615,12212800
2007-10-18,12.020000,12.142500,11.968750,12.096250,10.580204,6352000
2007-10-19,11.965000,11.977500,11.412500,11.412500,9.982148,16790400
2007-10-22,11.262500,11.588750,11.261250,11.575000,10.124281,13540000
2007-10-23,11.687500,11.771250,11.521250,11.693750,10.228152,6611200
2007-10-24,11.662500,11.737500,11.300000,11.712500,10.244550,17817600
2007-10-25,11.703750,11.822500,11.460000,11.758750,10.285003,11990400
2007-10-26,11.957500,12.036250,11.763750,12.033750,10.525536,10148800
2007-10-29,12.075000,12.146250,12.015000,12.085000,10.570362,9948000
2007-10-30,12.000000,12.042500,11.903750,11.916250,10.422763,6936000
2007-10-31,12.043750,12.272500,11.898750,12.186250,10.658923,16729600
2007-11-01,11.972500,11.975000,11.537500,11.603750,10.149429,23653600
2007-11-02,11.675000,11.675000,11.332500,11.631250,10.173484,16544000
2007-11-05,11.287500,11.617500,11.287500,11.428750,9.996361,15253600
2007-11-06,11.592500,11.766250,11.428750,11.766250,10.291567,10788000
2007-11-07,11.498750,11.602500,11.053750,11.142500,9.745988,17483200
2007-11-08,11.312500,11.312500,10.687500,10.997500,9.619164,22396000
2007-11-09,10.787500,11.047500,10.656250,10.720000,9.376441,21360000
2007-11-12,10.623750,10.900000,10.480000,10.537500,9.216817,17096000
2007-11-13,10.758750,11.137500,10.687500,11.137500,9.741619,16630400
2007-11-14,11.323750,11.323750,10.912500,11.016250,9.635562,19580800
2007-11-15,10.815000,11.010000,10.573750,10.736250,9.390655,20408000
2007-11-16,10.703750,10.855000,10.578750,10.740000,9.393934,17076800
2007-11-19,10.632500,10.715000,10.375000,10.425000,9.118417,22157600
2007-11-20,10.432500,10.701250,10.211250,10.545000,9.223377,23007200
2007-11-21,10.412500,10.465000,10.145000,10.147500,8.875693,23530400
2007-11-23,10.352500,10.511250,10.281250,10.450000,9.140282,6836000
2007-11-26,10.587500,10.596250,9.981250,10.050000,8.790418,17876800
2007-11-27,10.181250,10.348750,10.026250,10.290000,9.000337,18216000
2007-11-28,10.598750,10.951250,10.488750,10.878750,9.515294,19256800
2007-11-29,10.643750,10.990000,10.643750,10.916250,9.548096,12258400
2007-11-30,11.253750,11.253750,10.933750,11.150000,9.752548,17348000
2007-12-03,11.087500,11.091250,10.923750,10.956250,9.583082,8993600
2007-12-04,10.912500,10.931250,10.785000,10.800000,9.446415,10176800
2007-12-05,11.048750,11.168750,11.000000,11.136250,9.740520,14457600
2007-12-06,11.215000,11.496250,11.105000,11.447500,10.012763,14480000
2007-12-07,11.533750,11.538750,11.401250,11.475000,10.036819,11136000
2007-12-10,11.578750,11.650000,11.447500,11.615000,10.159273,9123200
2007-12-11,11.640000,11.747500,10.945000,11.000000,9.621349,25844000
2007-12-12,11.250000,11.548750,10.875000,11.193750,9.790814,25733600
2007-12-13,11.031250,11.211250,10.891250,11.190000,9.787539,23763200
2007-12-14,10.996250,11.157500,10.865000,10.865000,9.503267,18344800
2007-12-17,10.778750,10.820000,10.515000,10.518750,9.200417,19984800
2007-12-18,10.700000,10.752500,10.392500,10.652500,9.317405,22879200
2007-12-19,10.686250,10.810000,10.540000,10.668750,9.331618,28004000
2007-12-20,10.338750,10.360000,10.112500,10.311250,9.421734,17012000
2007-12-21,10.438750,10.658750,10.375000,10.650000,9.731259,17874400
2007-12-24,10.700000,10.818750,10.681250,10.818750,9.885455,3712000
2007-12-26,10.793750,10.826250,10.625000,10.812500,9.879739,5037600
2007-12-27,10.750000,10.751250,10.496250,10.531250,9.622757,9408800
2007-12-28,10.681250,10.681250,10.443750,10.503750,9.597626,8714400
2007-12-31,10.462500,10.525000,10.337500,10.350000,9.457141,8551200
2008-01-02,10.392500,10.442500,10.020000,10.133750,9.259545,20152800
2008-01-03,10.162500,10.231250,10.043750,10.130000,9.256118,13864000
2008-01-04,9.987500,9.987500,9.588750,9.650000,8.817526,25984000
2008-01-07,9.740000,9.768750,9.486250,9.625000,8.794682,38914400
2008-01-08,9.703750,9.858750,9.262500,9.293750,8.492009,41000800
2008-01-09,9.312500,9.571250,9.153750,9.502500,8.682748,35407200
